Provider,HotelCode,RoomCategory,RoomType,MealType,Cost
getaroom,10b96f,Standard,DB,RO,251.55
getaroom,10b96f,Standard,DB,RO,279.52
getaroom,1161fb,Deluxe,TW,RO,2534.36
getaroom,1161fb,Deluxe,TW,RO,261.83
getaroom,1161fb,Deluxe,TW,RO,247.29
getaroom,1161fb,Deluxe,TW,RO,256.32
getaroom,1161fb,Deluxe,TW,RO,274.18
getaroom,1161fb,Deluxe,TW,RO,319.55
getaroom,1161fb,Deluxe,TW,RO,321.86
getaroom,1161fb,Deluxe,TW,RO,273.61
hbeds,10b7c4,Standard,DB,BC,288.90
hbeds,10b7c4,Standard,DB,BC,294.36
tourico,1023db,Standard,DB,BC,184.14
italcamel,113323,Superior,DB,BC,713.10
italcamel,113323,Superior,DB,BC,769.20
hbeds,10b692,Standard,TB,BC,205.65
miki,10b69c,Standard,TW,BC,251.76
miki,10b69c,Standard,TW,BC,319.80
italcamel,10b486,Standard,DB,BC,231.60
italcamel,10b486,Standard,DB,BC,278.10
hbeds,10b408,Superior,DB,BC,432.39
hbeds,10bcea,Standard,QB,RO,163.35
hbeds,10bcf1,Superior,QB,BC,377.27
hbeds,10bcf1,Superior,QB,BC,419.19
hbeds,118983,Standard,TW,BC,188.88
abreu,10be98,Standard,TW,RO,263.73
abreu,10be98,Standard,TW,RO,263.73
abreu,10be98,Standard,TW,RO,293.40
abreu,10be98,Standard,TW,RO,370.89
getaroom,19eff3,Superior,DB,RO,330.91
getaroom,19eff3,Superior,DB,RO,346.97
getaroom,19eff3,Superior,DB,RO,330.91
getaroom,19eff3,Superior,DB,RO,398.14
getaroom,19eff3,Superior,DB,RO,382.04
getaroom,100cd4,Suite,DB,RO,607.58
getaroom,100cd4,Suite,DB,RO,646.37
hbeds,10b96f,Standard,QB,RO,463.26
italcamel,11866f,Standard,DB,BC,216.00
getaroom,10b84b,Standard,DB,RO,364.00
getaroom,10b84b,Standard,DB,RO,335.23
getaroom,10b84b,Standard,DB,RO,352.86
tourico,10b406,Superior,TW,BC,403.74
hbeds,10b6ed,Standard,QB,BC,166.38
abreu,10baa1,Superior,TW,BC,450.99
hbeds,10bd77,Superior,QB,RO,280.35
hbeds,10bd77,Superior,QB,RO,311.52
compass,10c03f,Junior Suite,DB,BC,253.32
hbeds,104efe,Standard,QB,RO,361.20
getaroom,10bbc2,Deluxe,DB,RO,674.64
getaroom,10bbc2,Deluxe,DB,RO,674.64
getaroom,10bbc2,Deluxe,DB,RO,766.90
getaroom,10bbc2,Deluxe,DB,RO,766.90
totalstay,10bacf,Standard,TW,BC,362.00
tourico,10bacf,Standard,TW,BC,322.98
tourico,10bacf,Standard,TW,BC,326.16
italcamel,10b4a0,Standard,DB,RO,231.06
compass,10c03f,Standard,TW,RO,194.22
hbeds,10c5f0,Standard,DB,BC,200.18
hbeds,10c5f0,Standard,DB,BC,217.99
abreu,10baa1,Deluxe,TW,BC,550.56
italcamel,10b5fe,Standard,DB,RO,128.10
italcamel,10b5fe,Standard,DB,RO,146.10
getaroom,10bf38,Standard,DB,RO,216.66
getaroom,10bf38,Standard,DB,RO,216.66
getaroom,10bf38,Standard,DB,RO,225.71
getaroom,10bf38,Standard,DB,RO,237.58
italcamel,149a30,Standard,DB,BC,124.83
italcamel,149a30,Standard,DB,BC,146.97
italcamel,125aec,Standard,DB,BC,126.22
getaroom,18976a,Deluxe,TW,RO,964.45
getaroom,18976a,Deluxe,TW,RO,978.72
getaroom,18976a,Deluxe,TW,RO,982.97
getaroom,18976a,Deluxe,TW,RO,1014.63
getaroom,18976a,Deluxe,TW,RO,1054.13
getaroom,18976a,Deluxe,TW,RO,1086.83
getaroom,18976a,Deluxe,TW,RO,1113.93
getaroom,18976a,Deluxe,TW,RO,1129.61
getaroom,10b9b3,Standard,TW,RO,271.72
getaroom,10b9b3,Standard,TW,RO,257.89
getaroom,10b9b3,Standard,TW,RO,249.49
getaroom,10b9b3,Standard,TW,RO,332.64
getaroom,1029cb,Standard,TW,RO,169.25
getaroom,1029cb,Standard,TW,RO,191.06
tourico,10bf72,Standard,TW,RO,154.68
getaroom,10b319,Standard,TW,RO,181.17
getaroom,10b319,Standard,TW,RO,226.55
getaroom,10b319,Standard,TW,RO,206.27
getaroom,10b319,Standard,TW,RO,206.27
getaroom,10b319,Standard,TW,RO,272.06
italcamel,1336f0,Deluxe,DB,RO,217.12
compass,1161fb,Suite,DB,BC,292.50
hbeds,10b5fa,Standard,DB,BC,305.79
hbeds,10b5fa,Standard,DB,BC,339.78
hbeds,10c6f6,Standard,QB,BC,314.47
tourico,10b436,Standard,TW,RO,344.99
getaroom,10b436,Standard,TW,RO,316.47
getaroom,10b436,Standard,TW,RO,284.80
getaroom,10b436,Standard,TW,RO,294.04
getaroom,10b436,Standard,TW,RO,326.69
italcamel,10bf04,Standard,DB,RO,267.30
italcamel,10bcf9,Deluxe,DB,FB,530.70
tourico,125aec,Standard,TW,BC,165.72
getaroom,1118c3,Standard,DB,RO,409.41
abreu,10bb39,Standard,TW,BC,408.21
abreu,10bb39,Standard,TW,BC,500.10
abreu,10bb39,Standard,TW,BC,500.10
abreu,10bb39,Standard,TW,BC,500.10
abreu,10bb39,Standard,TW,BC,946.14
getaroom,10b5ee,Standard,TW,RO,238.45
getaroom,10b5ee,Standard,TW,RO,286.11
getaroom,10b5ee,Standard,TW,RO,264.90
getaroom,10b5ee,Standard,TW,RO,317.91
getaroom,10b5ee,Standard,TW,RO,264.90
getaroom,10b5ee,Standard,TW,RO,317.91
hbeds,13d27d,Suite,TB,BC,5366.16
getaroom,10c949,Standard,TW,RO,382.13
getaroom,10c949,Standard,TW,RO,449.58
getaroom,10c949,Standard,TW,RO,314.11
getaroom,10c949,Standard,TW,RO,427.48
getaroom,10c949,Standard,TW,RO,392.90
getaroom,10c949,Standard,TW,RO,605.51
getaroom,10c949,Standard,TW,RO,413.56
getaroom,10c949,Standard,TW,RO,361.38
getaroom,10c949,Standard,TW,RO,359.47
getaroom,10c949,Standard,TW,RO,548.84
getaroom,10c949,Standard,TW,RO,401.30
getaroom,10c949,Standard,TW,RO,385.04
getaroom,10c949,Standard,TW,RO,397.67
italcamel,10b706,Standard,DB,BC,595.70
compass,1018b1,Standard,TB,BC,220.00
getaroom,10b530,Standard,QB,RO,712.61
getaroom,10b530,Standard,QB,RO,13390.05
getaroom,10b530,Standard,QB,RO,725.46
getaroom,10b530,Standard,QB,RO,786.84
getaroom,10c09b,Standard,DB,RO,1003.53
italcamel,10bf39,Standard,DB,RO,222.70
getaroom,10c09b,Standard,TW,RO,1003.53
italcamel,10b4e2,Standard,DB,BC,157.41
italcamel,10b4e2,Standard,DB,BC,213.00
tourico,112e79,Standard,DB,HB,309.00
italcamel,139eb7,Standard,DB,BC,230.70
hbeds,100a33,Standard,TW,BC,263.22
getaroom,10bcf1,Standard,TW,RO,288.47
hbeds,10b55f,Deluxe,QB,BC,371.67
getaroom,10bacf,Deluxe,TW,RO,400.19
getaroom,10bacf,Deluxe,TW,RO,321.22
getaroom,10bacf,Deluxe,TW,RO,409.82
getaroom,10bf04,Deluxe,DB,RO,364.71
getaroom,10bf04,Deluxe,DB,RO,383.90
getaroom,10bf04,Deluxe,DB,RO,505.83
getaroom,10bf04,Deluxe,DB,RO,525.03
getaroom,10bf04,Deluxe,DB,RO,468.62
getaroom,10bf04,Deluxe,DB,RO,445.16
compass,10bfc0,Standard,DB,BC,351.54
getaroom,1161fb,Standard,TW,RO,2534.36
getaroom,1161fb,Standard,TW,RO,216.16
getaroom,1161fb,Standard,TW,RO,204.14
getaroom,1161fb,Standard,TW,RO,245.35
getaroom,1161fb,Standard,TW,RO,208.55
getaroom,1161fb,Standard,TW,RO,226.09
getaroom,1161fb,Standard,TW,RO,264.59
getaroom,1161fb,Standard,TW,RO,215.85
getaroom,128f9a,Superior,DB,RO,221.90
getaroom,128f9a,Superior,DB,RO,208.36
getaroom,128f9a,Superior,DB,RO,296.23
getaroom,128f9a,Superior,DB,RO,278.15
hbeds,10b3c8,Standard,DB,HB,341.16
getaroom,12b47c,Deluxe,TW,RO,1861.99
getaroom,12b47c,Deluxe,TW,RO,1673.45
getaroom,12b47c,Deluxe,TW,RO,1801.84
hbeds,10bab8,Standard,QB,BC,394.65
hbeds,10bab8,Standard,QB,BC,418.17
italcamel,10b323,Standard,DB,HB,261.30
hbeds,10b5a2,Standard,TW,BC,204.24
hbeds,10b5a2,Standard,TW,BC,222.43
italcamel,10b613,Standard,DB,BC,132.00
italcamel,10b613,Standard,DB,BC,145.20
italcamel,10b613,Standard,DB,BC,171.60
italcamel,10b613,Standard,DB,BC,198.00
compass,10b3c6,Standard,DB,BC,156.00
italcamel,10b692,Standard,DB,BC,147.30
getaroom,112e78,Standard,TW,RO,345.54
hbeds,10c7b8,Standard,DB,BC,219.87
getaroom,10b41f,Standard,QB,RO,2122.59
getaroom,104efe,Standard,DB,RO,279.93
getaroom,104efe,Standard,DB,RO,359.41
getaroom,104efe,Standard,DB,RO,438.87
hbeds,10cba9,Standard,DB,BC,158.81
getaroom,1143a9,Standard,QB,RO,318.85
getaroom,1143a9,Standard,QB,RO,313.97
getaroom,1143a9,Standard,QB,RO,348.80
getaroom,1143a9,Standard,QB,RO,331.40
italcamel,1018b1,Standard,DB,BC,123.40
italcamel,1018b1,Standard,DB,BC,156.46
getaroom,193d89,Standard,DB,RO,289.20
getaroom,193d89,Standard,DB,RO,300.51
compass,10c949,Deluxe,DB,BC,423.00
italcamel,10c949,Deluxe,DB,BC,465.30
getaroom,102718,Suite,DB,RO,471.62
getaroom,102718,Suite,DB,RO,564.74
getaroom,10bcea,Standard,DB,RO,145.23
getaroom,10bcea,Standard,DB,RO,147.72
getaroom,10bcea,Standard,DB,RO,196.94
getaroom,10bcea,Standard,DB,RO,176.28
totalstay,10148d,Superior,DB,BE,211.00
hbeds,10b711,Standard,DB,BC,220.52
italcamel,10b711,Standard,DB,BC,193.05
italcamel,10b711,Standard,DB,BC,223.16
italcamel,10b711,Standard,DB,BC,248.24
italcamel,10b9ce,Standard,DB,RO,159.60
italcamel,10b349,Standard,DB,BC,283.50
italcamel,10b627,Standard,DB,BC,237.60
getaroom,11397d,Superior,TW,RO,273.21
compass,112e76,Superior,DB,BC,199.20
hbeds,114e37,Deluxe,QB,RO,212.40
getaroom,10ba23,Superior,TW,RO,343.30
getaroom,10b726,Standard,DB,RO,246.26
getaroom,10b726,Standard,DB,RO,221.94
hbeds,10148d,Superior,QB,BC,1431.90
getaroom,10b3c6,Standard,DB,RO,201.84
getaroom,10b3c6,Standard,DB,RO,165.16
getaroom,10b3c6,Standard,DB,RO,199.36
getaroom,10b3c6,Standard,DB,RO,184.81
getaroom,10b3c6,Standard,DB,RO,181.17
getaroom,10b3c6,Standard,DB,RO,192.51
getaroom,10b3c6,Standard,DB,RO,181.17
getaroom,10b3c6,Standard,DB,RO,192.51
getaroom,10b3c6,Standard,DB,RO,228.00
getaroom,10b3c6,Standard,DB,RO,193.79
getaroom,10b3c6,Standard,DB,RO,200.63
getaroom,10b3c6,Standard,DB,RO,216.50
getaroom,10b3c6,Standard,DB,RO,228.00
getaroom,10b3c6,Standard,DB,RO,205.21
italcamel,10bbb0,Standard,DB,RO,289.62
italcamel,10bbb0,Standard,DB,RO,269.23
italcamel,10cba9,Standard,DB,BC,171.40
italcamel,10cba9,Standard,DB,BC,154.30
abreu,10baa1,Junior Suite,TW,BC,964.28
italcamel,10b4a0,Superior,DB,BC,352.73
italcamel,10c6b6,Standard,DB,HB,364.50
italcamel,10bd77,Standard,DB,BC,216.00
italcamel,10bd77,Standard,DB,BC,231.66
getaroom,10b554,Standard,DB,RO,246.48
getaroom,10b554,Standard,DB,RO,246.48
getaroom,11d652,Superior,TW,RO,154.34
getaroom,11d652,Superior,TW,RO,274.14
getaroom,11d652,Superior,TW,RO,186.89
getaroom,11d652,Superior,TW,RO,216.94
getaroom,11d652,Superior,TW,RO,240.19
italcamel,116142,Standard,DB,BC,393.87
italcamel,149a30,Standard,DB,BC,124.50
italcamel,149a30,Standard,DB,BC,146.90
getaroom,1126ed,Standard,DB,RO,1644.95
tourico,16c780,Standard,TW,RO,155.04
hbeds,19eff3,Superior,DB,RO,349.32
getaroom,10085e,Standard,DB,RO,283.02
getaroom,10085e,Standard,DB,RO,280.37
getaroom,10085e,Standard,DB,RO,267.94
getaroom,1406b5,Standard,DB,RO,141.80
getaroom,1406b5,Standard,DB,RO,141.80
getaroom,1406b5,Standard,DB,RO,154.71
getaroom,1406b5,Standard,DB,RO,154.71
getaroom,1406b5,Standard,DB,RO,181.43
getaroom,1406b5,Standard,DB,RO,181.40
getaroom,1406b5,Standard,DB,RO,196.19
getaroom,1406b5,Standard,DB,RO,231.65
getaroom,1406b5,Standard,DB,RO,231.65
getaroom,1406b5,Standard,DB,RO,293.00
getaroom,1406b5,Standard,DB,RO,316.94
getaroom,1406b5,Standard,DB,RO,343.23
getaroom,1406b5,Standard,DB,RO,141.80
getaroom,1406b5,Standard,DB,RO,141.80
getaroom,1406b5,Standard,DB,RO,154.71
getaroom,1406b5,Standard,DB,RO,154.71
getaroom,1406b5,Standard,DB,RO,181.43
getaroom,1406b5,Standard,DB,RO,181.40
getaroom,1406b5,Standard,DB,RO,196.19
getaroom,1406b5,Standard,DB,RO,231.65
getaroom,1406b5,Standard,DB,RO,231.65
getaroom,1406b5,Standard,DB,RO,293.00
getaroom,1406b5,Standard,DB,RO,316.94
getaroom,1406b5,Standard,DB,RO,343.23
getaroom,1406b5,Standard,DB,RO,151.10
getaroom,1406b5,Standard,DB,RO,149.48
getaroom,10bbc2,Superior,DB,RO,601.68
getaroom,10bbc2,Superior,DB,RO,601.68
italcamel,10bcf9,Deluxe,DB,HB,411.90
italcamel,10b486,Junior Suite,DB,RO,360.30
getaroom,1161fb,Standard,TB,RO,290.78
getaroom,1161fb,Standard,TB,RO,342.08
getaroom,1161fb,Standard,TB,RO,312.66
getaroom,1161fb,Standard,TB,RO,366.29
getaroom,1161fb,Standard,TB,RO,300.93
getaroom,1138c3,Superior,DB,RO,212.03
getaroom,1138c3,Superior,DB,RO,238.25
abreu,10baa1,Junior Suite,TW,BC,1071.43
italcamel,10b5fe,Standard,DB,BC,231.42
italcamel,10b5fe,Standard,DB,BC,282.72
italcamel,10c7b8,Standard,DB,RO,188.10
getaroom,10cb64,Standard,TW,RO,214.88
getaroom,10cb64,Standard,TW,RO,238.77
getaroom,10cb64,Standard,TW,RO,220.18
getaroom,10cb64,Standard,TW,RO,244.06
compass,10c9ea,Standard,TB,BC,220.00
tourico,10148d,Superior,DB,BC,218.76
italcamel,10b711,Standard,DB,BC,200.92
italcamel,10b711,Standard,DB,BC,223.44
italcamel,10b4a0,Superior,DB,BC,328.99
hbeds,10b9b3,Standard,DB,BC,334.11
getaroom,10bacf,Standard,DB,RO,355.44
getaroom,10bacf,Standard,DB,RO,377.83
tourico,10148d,Superior,DB,BC,243.09
hbeds,10c9ea,Standard,TW,BC,158.95
hbeds,10c9ea,Standard,TW,BC,176.71
hbeds,10c9ea,Standard,TW,BC,188.84
hbeds,10c9ea,Standard,TW,BC,176.59
hbeds,10b407,Standard,TW,BC,333.30
getaroom,100a33,Standard,TW,RO,254.97
getaroom,100a33,Standard,TW,RO,262.09
italcamel,1143af,Deluxe,DB,BC,261.30
italcamel,10b31e,Standard,DB,BC,224.06
hbeds,10b627,Superior,TW,BC,253.56
hbeds,10b627,Superior,TW,BC,253.56
getaroom,12b47c,Standard,DB,RO,1458.85
getaroom,12b47c,Standard,DB,RO,2049.49
getaroom,12b47c,Standard,DB,RO,1662.19
getaroom,12b47c,Standard,DB,RO,1780.59
getaroom,12b47c,Standard,DB,RO,1538.89
hbeds,11d652,Superior,DB,BC,228.12
getaroom,10b406,Standard,TB,RO,436.31
getaroom,10b406,Standard,TB,RO,484.78
getaroom,10b406,Standard,TB,RO,446.04
getaroom,10b5ee,Standard,TB,RO,381.47
getaroom,10b5ee,Standard,TB,RO,423.84
getaroom,10b5ee,Standard,TB,RO,423.84
getaroom,11d652,Standard,DB,RO,187.20
getaroom,11d652,Standard,DB,RO,151.34
getaroom,11d652,Standard,DB,RO,186.05
getaroom,11d652,Standard,DB,RO,184.73
getaroom,11d652,Standard,DB,RO,313.42
getaroom,11d652,Standard,DB,RO,204.41
getaroom,11d652,Standard,DB,RO,347.44
miki,10bf72,Standard,DB,RO,146.85
getaroom,10b55f,Deluxe,TW,RO,332.15
getaroom,10b55f,Deluxe,TW,RO,370.46
italcamel,112e79,Standard,DB,BC,164.56
getaroom,10cbf7,Superior,DB,RO,370.50
getaroom,10cbf7,Superior,DB,RO,315.18
getaroom,10cbf7,Superior,DB,RO,370.50
getaroom,10cbf7,Superior,DB,RO,315.18
getaroom,10cbf7,Superior,DB,RO,342.18
getaroom,10cbf7,Superior,DB,RO,342.18
getaroom,10cbf7,Superior,DB,RO,343.50
getaroom,10cbf7,Superior,DB,RO,343.50
miki,1023db,Standard,TW,BC,171.69
miki,1023db,Standard,TW,BC,151.08
italcamel,10bdd6,Standard,DB,HB,370.50
italcamel,12f5c9,Standard,DB,BC,262.80
italcamel,12f5c9,Standard,DB,BC,268.65
getaroom,10c5f0,Standard,DB,RO,159.07
getaroom,10c5f0,Standard,DB,RO,198.78
totalstay,11fc20,Deluxe,DB,BC,546.00
getaroom,10c6f6,Standard,TW,RO,169.57
getaroom,10b486,Standard,DB,RO,252.92
getaroom,10b486,Standard,DB,RO,393.45
getaroom,10b486,Standard,DB,RO,297.00
getaroom,10b486,Standard,DB,RO,243.00
getaroom,10b486,Standard,DB,RO,378.00
getaroom,10b486,Standard,DB,RO,262.06
getaroom,10b486,Standard,DB,RO,214.41
getaroom,10b486,Standard,DB,RO,333.53
getaroom,10b486,Standard,DB,RO,217.59
getaroom,10b486,Standard,DB,RO,339.88
getaroom,10b486,Standard,DB,RO,266.81
getaroom,10b486,Standard,DB,RO,265.23
getaroom,10b486,Standard,DB,RO,318.25
getaroom,10b486,Standard,DB,RO,238.66
getaroom,10b486,Standard,DB,RO,291.74
getaroom,10b486,Standard,DB,RO,251.95
getaroom,10b486,Standard,DB,RO,302.35
getaroom,10b486,Standard,DB,RO,2651.89
getaroom,10b486,Standard,DB,RO,2651.89
getaroom,10b486,Standard,DB,RO,245.27
getaroom,10b486,Standard,DB,RO,299.81
getaroom,10b486,Standard,DB,RO,237.26
getaroom,10b486,Standard,DB,RO,284.74
getaroom,10b486,Standard,DB,RO,263.65
getaroom,10b486,Standard,DB,RO,316.35
getaroom,10b486,Standard,DB,RO,250.47
getaroom,10b486,Standard,DB,RO,300.56
hbeds,113322,Junior Suite,DB,BC,456.09
getaroom,10b408,Superior,DB,RO,430.47
getaroom,10b408,Superior,DB,RO,387.44
getaroom,10b408,Superior,DB,RO,405.46
getaroom,10b408,Superior,DB,RO,450.81
italcamel,10c93e,Deluxe,DB,BC,725.80
getaroom,19eff3,Junior Suite,DB,RO,356.46
getaroom,19eff3,Junior Suite,DB,RO,372.55
getaroom,19eff3,Junior Suite,DB,RO,356.46
getaroom,19eff3,Junior Suite,DB,RO,423.72
getaroom,19eff3,Junior Suite,DB,RO,407.63
getaroom,10b4f1,Superior,TW,RO,864.88
hbeds,10b850,Superior,DB,BC,311.04
hbeds,10b486,Standard,TW,BC,301.41
hbeds,10cc49,Standard,DB,BC,215.85
hbeds,10cc49,Standard,DB,BC,234.82
getaroom,10b486,Junior Suite,TW,RO,397.80
getaroom,10b486,Junior Suite,TW,RO,371.29
getaroom,10b486,Junior Suite,TW,RO,377.89
getaroom,10b486,Junior Suite,TW,RO,2651.89
getaroom,10bacf,Deluxe,TB,RO,515.85
getaroom,10bacf,Deluxe,TB,RO,419.45
getaroom,10bacf,Deluxe,TB,RO,532.38
getaroom,10b7c4,Standard,DB,RO,269.37
getaroom,10b7c4,Standard,DB,RO,284.49
getaroom,10b7c4,Standard,DB,RO,290.65
getaroom,10b7c4,Standard,DB,RO,317.65
getaroom,10b7c4,Standard,DB,RO,317.65
getaroom,10b7c4,Standard,DB,RO,238.25
getaroom,10b7c4,Standard,DB,RO,238.25
getaroom,10b7c4,Standard,DB,RO,218.00
getaroom,10b7c4,Standard,DB,RO,290.67
getaroom,10b7c4,Standard,DB,RO,281.54
getaroom,10b7c4,Standard,DB,RO,251.95
getaroom,10b7c4,Standard,DB,RO,241.67
getaroom,10b7c4,Standard,DB,RO,259.23
getaroom,10b7c4,Standard,DB,RO,282.60
getaroom,10b7c4,Standard,DB,RO,260.99
getaroom,10b7c4,Standard,DB,RO,312.08
getaroom,10b7c4,Standard,DB,RO,292.76
getaroom,10b7c4,Standard,DB,RO,294.62
getaroom,10b7c4,Standard,DB,RO,318.02
getaroom,10b7c4,Standard,DB,RO,300.01
getaroom,10b7c4,Standard,DB,RO,319.55
abreu,12b47c,Suite,TW,BC,2017.59
abreu,12b47c,Suite,TW,BC,2241.75
getaroom,10c0cc,Standard,TW,RO,175.93
getaroom,10c0cc,Standard,TW,RO,175.93
getaroom,10b768,Standard,TW,RO,143.94
getaroom,10b768,Standard,TW,RO,154.04
getaroom,10b768,Standard,TW,RO,147.05
getaroom,10b768,Standard,TW,RO,162.21
getaroom,13d27d,Junior Suite,TW,RO,2921.38
getaroom,13d27d,Junior Suite,TW,RO,2263.15
hbeds,128f9a,Apartment,DB,RO,318.20
totalstay,10148d,Superior,DB,RO,173.00
italcamel,10bbc2,Superior,DB,BC,540.90
italcamel,10bbc2,Superior,DB,BC,540.90
getaroom,10b41f,Standard,TW,RO,165.92
getaroom,10b41f,Standard,TW,RO,175.58
abreu,1029cb,Deluxe,TW,BC,212.79
abreu,1029cb,Deluxe,TW,BC,267.81
abreu,100a33,Standard,TW,RO,298.92
abreu,100a33,Standard,TW,RO,336.27
abreu,10b69c,Superior,TW,BC,342.85
italcamel,10bcea,Standard,DB,RO,162.54
getaroom,10b84b,Standard,DB,RO,345.79
hbeds,10b408,Standard,TB,BC,432.39
hbeds,10b406,Deluxe,TW,BC,448.01
hbeds,10b406,Deluxe,TW,BC,486.95
italcamel,12ecf5,Standard,DB,BC,321.76
italcamel,12ecf5,Standard,DB,BC,333.16
italcamel,19eff3,Superior,DB,BC,499.89
italcamel,19eff3,Superior,DB,BC,499.89
getaroom,10b627,Standard,DB,RO,266.37
italcamel,10b441,Standard,DB,RO,244.50
getaroom,10b97a,Standard,TB,RO,279.78
italcamel,10bb87,Standard,DB,HB,234.30
getaroom,114e37,Standard,DB,RO,278.21
getaroom,114e37,Standard,DB,RO,254.21
getaroom,114e37,Standard,DB,RO,257.64
getaroom,114e37,Standard,DB,RO,262.09
tourico,10b530,Superior,TW,BC,428.49
hbeds,10b4e1,Standard,TW,BC,233.73
italcamel,12ecf5,Standard,DB,BC,304.80
getaroom,112e77,Standard,TW,RO,272.08
getaroom,14b926,Standard,TW,RO,1355.10
hbeds,10b7c4,Standard,QB,BC,267.39
compass,10b706,Deluxe,DB,BC,628.17
compass,10b706,Deluxe,DB,BC,552.82
getaroom,113322,Standard,DB,RO,266.49
getaroom,113322,Standard,DB,RO,280.52
getaroom,113322,Standard,DB,RO,280.52
getaroom,113322,Standard,DB,RO,258.37
getaroom,113322,Standard,DB,RO,272.14
getaroom,113322,Standard,DB,RO,1423.86
getaroom,113322,Standard,DB,RO,206.39
getaroom,113322,Standard,DB,RO,232.51
getaroom,113322,Standard,DB,RO,217.24
getaroom,113322,Standard,DB,RO,244.71
getaroom,113322,Standard,DB,RO,217.24
getaroom,113322,Standard,DB,RO,244.71
getaroom,10b712,Deluxe,DB,RO,613.54
getaroom,10b712,Deluxe,DB,RO,635.78
getaroom,10b712,Deluxe,DB,RO,660.29
getaroom,10b712,Deluxe,DB,RO,670.25
getaroom,10b712,Deluxe,DB,RO,694.66
getaroom,10b712,Deluxe,DB,RO,711.43
getaroom,10b712,Deluxe,DB,RO,721.45
getaroom,10b712,Deluxe,DB,RO,738.26
getaroom,10b712,Deluxe,DB,RO,765.14
getaroom,10b712,Deluxe,DB,RO,766.36
getaroom,10b712,Deluxe,DB,RO,794.79
getaroom,10b712,Deluxe,DB,RO,794.98
getaroom,10b712,Deluxe,DB,RO,823.98
getaroom,10b712,Deluxe,DB,RO,855.95
italcamel,10b4cc,Standard,DB,BC,314.10
compass,112e78,Deluxe,DB,BC,408.00
compass,112e78,Deluxe,DB,BC,408.00
compass,1161fb,Deluxe,DB,BC,229.50
italcamel,10b86a,Standard,DB,BC,167.10
abreu,111cc0,Suite,TW,BC,592.53
hbeds,10be98,Standard,TW,BC,150.03
hbeds,10be98,Standard,TW,BC,157.92
getaroom,10b84b,Superior,DB,RO,401.10
abreu,10c5c1,Suite,TW,BC,1714.29
abreu,10c5c1,Suite,TW,BC,2307.69
hbeds,1143a9,Standard,TB,RO,251.85
italcamel,111b20,Suite,DB,BC,317.98
italcamel,111b20,Suite,DB,BC,463.80
compass,112e79,Superior,DB,RO,227.52
getaroom,10c047,Standard,DB,RO,128.30
getaroom,10c047,Standard,DB,RO,135.03
getaroom,10c047,Standard,DB,RO,163.74
getaroom,10b31f,Standard,TB,RO,405.71
hbeds,19eff3,Superior,DB,BC,400.80
getaroom,10b712,Standard,DB,RO,613.54
getaroom,10b712,Standard,DB,RO,635.78
getaroom,10b712,Standard,DB,RO,660.29
getaroom,10b712,Standard,DB,RO,670.25
getaroom,10b712,Standard,DB,RO,694.66
getaroom,10b712,Standard,DB,RO,711.43
getaroom,10b712,Standard,DB,RO,721.45
getaroom,10b712,Standard,DB,RO,738.26
getaroom,10b712,Standard,DB,RO,765.14
getaroom,10b712,Standard,DB,RO,766.36
getaroom,10b712,Standard,DB,RO,794.79
getaroom,128b9f,Standard,TW,RO,686.45
getaroom,10bab8,Standard,QB,RO,474.80
getaroom,10bab8,Standard,QB,RO,402.77
getaroom,10bab8,Standard,QB,RO,426.76
getaroom,128f9a,Apartment,DB,RO,330.29
getaroom,128f9a,Apartment,DB,RO,310.13
getaroom,128f9a,Apartment,DB,RO,404.62
getaroom,128f9a,Apartment,DB,RO,379.95
getaroom,10b768,Standard,DB,RO,143.94
getaroom,10b768,Standard,DB,RO,154.04
hbeds,10cc49,Standard,DB,RO,170.79
hbeds,10cc49,Standard,DB,RO,189.76
hbeds,10b613,Standard,QB,BC,160.32
hbeds,10b613,Standard,QB,BC,184.98
hbeds,10b613,Standard,QB,BC,222.00
hbeds,10b613,Standard,QB,BC,178.14
hbeds,10b613,Standard,QB,BC,205.56
hbeds,10b613,Standard,QB,BC,246.66
getaroom,10b627,Superior,TW,RO,350.00
getaroom,10b627,Superior,TW,RO,285.53
getaroom,10b627,Superior,TW,RO,295.18
getaroom,10b627,Superior,TW,RO,285.53
hbeds,10bf39,Standard,TB,BC,395.17
getaroom,11fc20,Junior Suite,TB,RO,1063.55
getaroom,105cea,Standard,TW,RO,140.68
abreu,10b712,Junior Suite,TW,BC,880.23
hbeds,10c03f,Standard,DB,BC,170.55
hbeds,10c03f,Standard,DB,BC,224.16
hbeds,1336f0,Standard,TB,RO,256.59
getaroom,10b55f,Superior,DB,RO,302.67
getaroom,10b55f,Superior,DB,RO,264.83
getaroom,10b55f,Superior,DB,RO,280.63
getaroom,10b55f,Superior,DB,RO,320.73
getaroom,10b55f,Superior,DB,RO,293.35
abreu,10bb39,Deluxe,TW,RO,375.75
abreu,10bb39,Deluxe,TW,RO,375.75
abreu,116142,Standard,TW,BC,362.63
abreu,116142,Standard,TW,BC,414.29
abreu,116142,Standard,TW,BC,537.37
getaroom,100a33,Apartment,DB,RO,387.53
getaroom,100a33,Apartment,DB,RO,432.00
getaroom,10bb39,Standard,DB,RO,447.65
getaroom,10b69c,Superior,TW,RO,276.57
getaroom,10b69c,Superior,TW,RO,292.85
